Date,ARE_REIT,BXP_REIT,KRC_REIT,SLG_REIT,DEI_REIT,HIW_REIT,PDM_REIT,BDN_REIT,OFC_REIT,ESRT_REIT,HPP_REIT,FSP_REIT,PLD_REIT,FR_REIT,EGP_REIT,STAG_REIT,TRNO_REIT,REXR_REIT,GOOD_REIT,KIM_REIT,FRT_REIT,BRX_REIT,REG_REIT,SKT_REIT,ALX_REIT,AKR_REIT,ROIC_REIT,RPT_REIT,BFS_REIT,KRG_REIT,UBA_REIT,WHLR_REIT,SPG_REIT,MAC_REIT,PEI_REIT,O_REIT,NNN_REIT,SRC_REIT,GTY_REIT,ADC_REIT,EQR_REIT,AVB_REIT,UDR_REIT,ESS_REIT,CPT_REIT,MAA_REIT,AIV_REIT,IRT_REIT,ELS_REIT,SUI_REIT,UMH_REIT,VNO_REIT,DLR_REIT,WPC_REIT,AMH_REIT,EPR_REIT,LXP_REIT,CUZ_REIT,AAT_REIT,OLP_REIT,WSR_REIT,AHH_REIT,LAND_REIT,BRT_REIT,HST_REIT,RLJ_REIT,SHO_REIT,DRH_REIT,RHP_REIT,HT_REIT,INN_REIT,AHT_REIT,CLDT_REIT,SOHO_REIT,IHT_REIT,PSA_REIT,EXR_REIT,CUBE_REIT,VTR_REIT,OHI_REIT,HR_REIT,MPW_REIT,NHI_REIT,LTC_REIT,SBRA_REIT,UHT_REIT,DOC_REIT,WY_REIT,RYN_REIT,PCH_REIT,AMT_REIT,PW_REIT,Total
21/08/2019,136.393768,112.677536,70.724388,63.417053,37.181049,37.349834,16.637707,11.597226,25.18173,12.60602,29.22426,6.117233,77.144173,35.951527,113.91568,25.136318,47.111229,40.745735,17.236818,16.21044,114.839584,15.799103,57.47723,11.912986,290.836731,24.839321,16.222599,10.359279,43.428764,12.343474,17.953108,1.17,124.13253,22.578474,58.200531,60.984798,47.017376,37.341858,25.796953,63.281368,73.982887,186.656891,42.847816,290.396454,97.738029,114.602951,4.82603,12.22856,63.565319,137.140457,10.824878,48.359287,110.522575,73.485687,24.331146,64.319481,9.246198,30.386179,42.231037,21.738951,10.412714,14.92582,10.599863,11.735738,15.07706,15.452917,12.419916,9.194756,77.952126,13.547552,10.705982,263.08609,15.969727,6.118705,1.554137,226.720535,108.90773,31.146915,62.862164,30.2763,19.928041,15.233821,67.326256,40.625156,16.564491,84.717209,14.788184,22.379137,23.787228,31.258783,212.941879,10.78,4957.503536
22/08/2019,137.183395,112.907028,71.039398,64.246101,37.313904,37.205292,16.695616,11.677988,25.44367,12.737235,29.363625,6.117233,77.783165,36.174076,114.627487,25.153589,47.316589,41.150833,17.221312,16.271679,114.620316,15.893655,57.301357,12.112785,292.968292,25.037535,16.231716,10.559667,43.336365,12.582657,17.995653,1.11,125.244316,23.549505,59.078556,61.33736,47.383572,38.027634,26.199638,63.202293,74.314148,187.491699,43.288067,285.14917,97.865219,115.650688,4.838429,12.264035,63.714577,138.289291,10.772793,48.407528,110.146065,73.776947,24.726383,65.298653,9.307839,30.678862,42.501053,21.856289,10.429231,14.883175,10.454785,11.710875,15.218939,15.519442,12.448271,9.185025,77.543137,13.308366,10.773254,262.136292,15.96016,6.118705,1.554137,227.44136,109.448799,31.270548,62.853519,30.789719,20.106474,15.333331,67.21212,40.839489,16.847584,84.752228,14.821815,22.502003,24.00169,31.300346,214.000153,10.39,4972.894794
23/08/2019,134.814529,111.053612,69.662346,63.031265,36.809055,36.329575,16.2654,11.524543,25.120605,12.587277,28.884539,5.865625,75.838356,35.385876,113.019012,24.229336,46.41114,40.189892,16.988697,15.87801,112.87487,15.524036,55.700855,11.779785,289.750793,24.514977,15.894315,10.367991,41.799133,12.283682,17.63829,1.08,122.995483,22.74983,58.702259,60.858868,47.306927,37.456154,25.813734,63.615269,74.090332,185.050186,42.677105,289.238342,96.629745,113.719223,4.803139,12.272901,63.033619,138.06514,10.651263,47.289822,108.218712,73.003075,24.340786,64.779259,9.158135,29.978186,41.736,21.105318,10.255824,14.593189,10.418513,11.785465,14.840593,15.22483,12.164712,9.019618,75.260513,12.896963,10.43689,243.14093,15.663716,6.082392,1.515283,225.365768,109.115143,31.058607,62.273926,30.950636,19.813837,15.184063,66.690399,40.262447,16.480333,82.588989,14.519154,22.045649,23.501276,30.327917,212.18335,9.85,4893.947154
26/08/2019,135.190964,112.112701,69.482346,63.696125,36.844482,36.338081,16.372959,11.548772,25.120605,12.690374,28.997778,5.967841,76.523659,35.988617,113.398003,24.600765,46.803188,40.783421,17.275597,16.079216,112.953812,15.68736,55.938286,11.621612,291.978943,24.668142,15.967263,10.341852,42.44595,12.232428,17.799955,1.088,123.795639,22.880392,60.332874,61.429699,47.264347,37.692909,25.880848,64.406075,74.860329,187.339081,42.892742,288.451294,97.474586,114.848946,4.830799,12.397047,63.000988,137.579453,10.998492,47.8125,108.640038,73.069626,24.552864,65.503006,9.175751,30.031408,41.799004,21.512096,10.280596,14.755239,10.454785,11.603128,14.916264,15.272346,12.297039,9.029347,75.460236,13.011773,10.388839,233.643234,15.682842,6.200408,1.554137,226.920349,109.584053,31.261721,63.087082,30.942976,19.963726,15.358212,66.975723,40.245956,16.465034,83.8414,14.628447,22.335257,23.563833,30.818289,215.46106,9.9,4914.895261
27/08/2019,134.272781,111.415474,68.609322,63.630474,36.507923,35.92997,16.190945,11.395326,24.937243,12.671627,28.710323,5.842036,75.949486,35.70116,112.547531,24.462555,46.616497,40.519623,17.182549,15.930494,111.366234,15.592804,55.252357,11.505063,289.726715,24.280731,15.757532,10.219875,41.412735,12.027414,17.604261,1.108,122.523819,22.651917,59.078556,61.38773,47.264347,38.248058,25.85568,64.616959,75.012535,186.77359,42.775936,289.265503,97.483673,114.019875,4.806001,12.308371,62.91238,138.849716,10.937727,47.635593,107.878044,73.535629,24.456467,65.732887,9.087692,29.942711,41.564995,20.901936,10.123702,14.644361,10.33691,11.263323,14.887888,15.167806,12.3443,8.990427,74.414032,12.954369,10.263903,222.246002,15.606342,6.300269,1.554137,227.736664,109.322548,31.403023,62.974609,30.697756,19.935179,15.26699,67.081703,40.114048,16.31201,83.245834,14.594818,21.984211,23.349367,30.294674,215.198853,9.7,4882.695445
28/08/2019,135.347031,111.768494,68.6903,64.106552,36.587635,35.759933,16.232315,11.379175,24.780077,12.784099,28.875826,5.857762,76.718155,35.849529,113.342552,24.773525,46.765846,40.811676,17.438425,15.982984,112.322289,15.704548,55.683262,11.59664,293.434845,24.415873,15.821362,10.280865,41.849541,12.104294,17.706362,1.35,123.425041,23.076229,62.088924,61.605984,47.264347,38.321533,25.872458,64.783905,74.878227,188.003296,42.901726,290.903046,98.083237,115.19516,4.824122,12.35271,62.847073,137.85965,11.024534,47.828583,108.720718,73.876801,24.572138,66.022385,9.11411,29.987059,41.763004,20.901936,10.140219,14.738182,10.409448,11.826906,14.92572,15.348373,12.391558,9.107186,75.250999,13.298798,10.600266,232.693466,15.883662,6.2458,1.573563,227.484818,109.115143,31.341202,62.99192,30.789719,19.942314,15.308453,66.992035,40.039848,16.304358,84.077858,14.53597,22.51078,23.653189,31.574619,215.526642,10,4920.842722
29/08/2019,137.155853,113.048233,69.644341,64.976624,37.163326,36.550625,16.43302,11.524543,25.19919,13.027784,29.468159,5.912801,77.533112,36.266808,114.590523,25.293087,47.167225,41.442886,17.593504,16.122957,113.594093,15.756123,56.659389,11.663238,301.092438,24.560026,15.903434,10.376703,42.286339,12.147006,17.83399,1.48,124.840027,23.010952,63.970413,62.059254,47.562408,39.023632,26.409369,65.372589,75.451256,190.265289,43.21619,290.640747,98.383018,115.61425,4.868949,12.379313,63.126915,138.046448,11.128703,48.463825,110.800461,74.217979,24.649263,66.711151,9.166945,30.501482,42.105022,20.972336,10.305367,14.780825,10.418513,11.992664,15.114893,15.443412,12.448271,9.165566,75.717041,13.270095,10.590656,256.437714,15.999178,6.182252,1.59299,227.745346,109.304504,31.508991,63.683945,31.149876,20.213541,15.548945,67.774605,40.394337,16.5798,84.979935,14.569597,22.914486,23.76042,32.156403,215.779495,9.9,4989.849229
30/08/2019,137.578171,113.33947,70.076355,65.846687,37.375893,36.737679,16.508289,11.589151,25.225384,13.177745,29.616236,5.952116,77.440521,36.118443,115.10817,25.223698,47.19524,41.631302,17.577993,16.079216,113.330971,15.842084,56.729744,11.771461,303.706635,24.641113,15.967263,10.367991,42.193939,12.206801,17.859514,1.49,125.446457,23.280228,67.240883,62.14938,47.81789,39.137932,26.644272,65.627426,75.889984,190.794861,43.288067,291.871063,98.337585,115.413811,4.864181,12.334974,62.833069,138.046448,11.163426,48.624649,110.82737,74.725578,24.658903,66.950737,9.149333,30.77643,42.177032,20.94887,10.334492,14.789354,10.43665,12.000951,15.171646,15.405397,12.419916,9.214215,75.764595,13.298798,10.725203,265.935394,15.9703,6.173174,1.59299,229.916504,109.944771,31.694439,63.484982,31.172865,20.242094,15.41626,67.627861,40.229458,16.541542,84.682175,14.561189,23.09,23.948072,31.981873,215.573486,9.79,5015.65676
03/09/2019,137.715927,113.67485,69.581337,66.043709,37.26075,36.712166,16.508289,11.645684,25.400015,12.952805,29.694632,5.928526,78.32029,36.266808,116.014114,25.301767,47.260582,41.442886,17.826115,16.385403,115.471107,16.048382,57.450844,11.93796,307.422882,25.172674,16.067577,10.646793,42.513153,12.343474,18.089247,1.37,125.926552,23.304707,67.633339,63.538681,48.618401,39.203243,26.317091,65.741623,76.812195,192.168182,43.575577,294.395111,98.891739,116.507088,4.893747,12.308371,64.148315,139.783707,11.206831,49.219696,112.530609,75.732468,24.764944,67.21595,9.246198,30.749817,42.447052,21.183548,10.376093,14.823469,10.445719,11.901496,15.162187,15.22483,12.372655,9.126646,75.308067,13.222257,10.571437,255.48793,15.931792,6.145939,1.641557,227.667175,110.43174,31.703272,64.540329,31.601994,20.670343,15.706506,68.801727,40.921932,17.031206,84.901138,14.695706,23.168985,23.822971,31.724222,222.737686,9.69,5042.094536
04/09/2019,140.103134,114.486809,70.112366,66.322784,37.446758,37.196793,16.69227,11.750673,25.408749,13.027784,29.746897,5.983566,79.061188,36.470821,116.753632,25.431871,47.615284,41.782036,17.90365,16.464136,116.65519,16.357832,58.462166,12.379182,311.6539,25.433952,16.213474,10.890747,42.865952,12.582657,18.463625,1.45,126.465607,23.58214,72.99691,64.405991,49.120853,39.627766,26.627489,66.778458,77.259865,194.02623,43.755264,293.770874,99.891006,117.117508,4.904239,12.414783,64.264915,140.745728,11.44121,49.468964,113.355331,76.223427,24.658903,67.626648,9.210974,31.184418,42.789066,21.105318,10.417701,15.079346,10.536393,11.793753,15.455403,15.56696,12.514436,9.321244,76.164055,13.375338,10.65793,268.784698,16.403488,6.127783,1.554137,229.334625,111.387611,32.065334,64.895004,31.839542,20.713171,15.830902,68.475662,41.004379,16.985302,84.690918,14.670485,23.362066,24.00169,31.715902,225.762619,9.81,5098.28764
05/09/2019,139.735886,114.398537,69.878365,66.068314,37.163326,37.026752,16.642092,11.686065,25.758009,13.233979,29.755606,5.999291,78.338821,36.340996,116.430092,25.215025,47.615284,41.753777,17.593504,16.542871,117.014793,16.357832,58.550091,12.437456,309.200531,25.478998,16.404972,10.943023,43.101158,12.668079,18.497658,1.43,126.389793,24.316532,66.717606,63.15136,47.034412,38.884853,26.686214,65.231987,76.991257,192.724747,43.4408,295.887909,99.473137,116.935303,4.870858,12.255166,62.963661,138.504135,11.415167,49.790615,113.552551,75.01683,24.446823,67.369949,8.629784,30.882858,42.780075,21.081854,10.40938,15.02817,10.54546,11.810328,15.814834,15.823554,12.731831,9.574222,77.45755,13.537985,10.859748,273.533539,16.499752,6.082392,1.554137,224.288879,109.295494,31.712105,64.548981,31.716932,20.320604,15.747972,67.668633,40.93018,16.816978,84.200478,14.50234,23.637644,24.099977,32.289379,220.780426,9.65,5070.157303
06/09/2019,140.580627,114.883965,70.040367,66.404854,37.508747,37.060757,16.617006,11.734519,25.522255,13.318332,30.008213,6.015016,78.52404,35.988617,116.04184,25.23237,47.568619,41.46172,17.546978,16.927792,117.734039,16.54694,58.849075,12.595631,311.460754,25.533062,16.496166,11.117274,43.235561,12.932887,19.067734,1.39,127.39209,24.642931,67.110062,63.951286,47.604992,38.941994,26.71977,65.478043,77.761269,193.658234,43.96191,294.63031,100.790352,117.363495,4.940481,12.139885,63.075592,139.643616,11.458572,50.458027,115.300606,75.208214,24.340786,67.977417,8.761873,30.998158,42.99609,20.886288,10.500909,15.070814,10.618002,11.860058,15.758081,15.814054,12.552242,9.525572,75.755081,13.528419,10.89819,282.081482,16.53826,6.118705,1.50557,223.628845,107.978882,31.77392,65.07666,31.801224,20.499044,15.938706,68.231102,41.16925,16.771072,84.480728,14.50234,23.744318,24.21615,32.463921,217.82106,9.56,5091.920761
09/09/2019,140.066422,115.051659,69.113319,67.89875,37.26075,37.094761,16.851166,11.847585,25.653231,13.562018,29.537838,6.227312,78.375854,35.70116,115.22834,25.058891,47.587284,41.716095,17.632275,17.28647,118.348,16.770432,60.141792,13.311576,302.950562,25.875418,16.787968,11.300239,43.638767,13.172071,19.340006,1.53,133.254227,25.907717,70.772995,63.36187,47.323959,38.264385,26.795275,64.274269,76.203369,191.979721,43.512676,290.568298,100.236206,117.053726,4.911869,12.23743,61.844318,134.347778,11.545377,50.514317,114.825493,74.367767,23.955189,66.46302,8.761873,31.22876,43.167107,21.113144,10.817101,15.079346,10.890026,11.868344,16.212095,16.118172,12.883062,9.77855,76.506454,13.853711,11.128839,301.076874,16.855932,6.164096,1.583277,221.292664,106.662308,31.5973,63.952106,31.693943,20.36343,15.85578,67.921333,41.507244,16.771072,84.498238,14.771372,23.895443,24.323378,32.962601,209.77652,10.09,5089.460757
10/09/2019,139.203354,115.537079,69.257332,67.718201,37.420177,37.672905,17.118776,12.089867,25.985027,13.824447,29.476864,6.439606,77.116379,35.747524,113.601379,25.162981,46.168442,40.698627,17.717566,17.592655,119.444382,16.959541,59.992294,14.152394,297.601532,26.02858,16.888279,11.518053,43.672367,13.436876,19.918592,1.37,135.789429,27.466261,75.351646,62.056759,46.02951,38.182751,26.677828,62.692669,75.621384,188.72139,42.982586,291.472961,99.818344,116.56176,4.843197,12.166489,59.997379,131.181488,11.875247,51.189762,114.431076,72.711815,23.559952,65.906898,8.805902,31.67222,42.690067,21.308708,11.000158,15.079346,10.763078,11.92636,16.486395,16.308239,12.911419,9.836929,76.715691,14.437327,11.196111,310.574554,17.59717,6.127783,1.56385,217.115372,104.40786,30.96147,62.24799,30.789719,19.899487,15.65675,66.657791,40.616905,16.641005,83.762558,14.443492,24.304369,24.975695,33.278423,202.481186,9.48,5068.542038
11/09/2019,139.864441,116.516724,69.509338,68.42408,37.668171,38.089508,17.369659,12.089867,26.019953,13.983779,29.955954,6.486783,76.394012,35.7197,113.869469,25.692087,46.056431,40.849365,17.973442,17.662645,119.356682,17.00252,60.431995,14.210667,303.610199,26.118677,16.968466,11.70973,45.209599,13.701686,20.573755,1.429,132.967834,27.653936,77.968025,61.989407,45.756996,38.45216,27.248295,63.193508,75.898933,188.245682,42.955631,293.137604,99.236931,117.117508,4.863226,12.414783,60.743618,135.010941,12.074903,51.664192,115.193054,73.385857,23.704548,66.214882,8.858738,32.151161,42.382233,21.879757,11.457806,15.386388,10.735875,12.050682,16.476938,16.602856,12.987035,9.807739,77.942604,14.676515,11.657412,314.373657,17.606796,6.19133,1.554137,218.594925,105.093216,31.146915,61.815475,31.157543,20.020826,15.749249,67.15506,40.806526,17.11537,85.794449,14.561189,24.882196,25.431421,34.882511,199.194046,10.02,5105.811414
12/09/2019,140.828522,117.761131,69.608353,67.874153,37.907303,38.259556,17.294397,11.992955,25.801666,13.843191,29.903688,6.471057,77.82946,36.192635,116.06955,25.587999,47.12056,41.358105,18.050978,17.837606,119.076035,16.916559,60.739784,13.736147,299.306763,26.127687,16.977682,11.753294,45.007988,13.599179,20.658836,1.349,130.777985,27.196987,74.305092,62.721943,46.319061,38.664417,27.365746,63.263805,76.427193,188.075104,43.153297,291.880096,98.991661,117.217728,4.874672,12.450255,61.662426,136.309174,11.840526,51.567699,114.388451,73.826874,23.76251,66.00956,8.885156,31.94717,42.681015,21.887579,11.516051,15.386388,10.853755,11.951224,16.15534,16.555336,12.920871,9.613141,77.49559,14.360789,11.570917,305.825714,17.375761,6.200585,1.56385,218.498611,105.508018,31.164583,61.564602,31.540688,20.192131,15.925824,67.55452,40.979637,17.207182,86.784103,14.519154,24.775522,25.296103,35.335636,204.953537,9.9,5102.340164
13/09/2019,139.120728,115.969513,68.402321,67.28315,37.207611,37.723919,17.102051,11.896041,25.269039,13.489206,29.485575,6.400292,77.968391,35.960804,115.792252,25.752806,46.96188,41.424042,18.21381,17.601404,118.453278,16.822004,59.851597,13.702846,289.44519,25.69523,16.793343,11.822993,45.276802,13.496672,20.522703,1.445,129.649338,27.115387,70.642174,61.155777,45.177902,38.31337,27.147627,62.648735,75.701958,185.902924,42.766953,293.390869,97.910629,115.6689,4.842243,12.343841,60.720299,136.047668,11.892607,51.036983,112.390511,71.879684,23.540339,64.56356,8.893962,31.556927,42.445606,21.793711,11.474447,15.369332,10.86282,12.058967,16.382351,16.764416,13.15717,9.7299,78.389618,14.408626,11.484424,296.328003,17.443148,6.172821,1.59299,213.132004,105.526215,30.820173,60.535217,31.050255,19.735327,15.522212,66.812675,40.550953,16.870533,86.140358,14.485526,24.366596,24.944263,34.832157,201.694519,10,5038.130993
16/09/2019,140.626511,116.525558,69.27533,67.291367,37.207611,38.217052,17.202406,12.041411,25.469862,13.319295,29.81658,6.510372,78.922272,36.340996,116.272934,25.822197,47.736641,41.913937,18.256683,17.505178,118.076111,16.882179,60.001099,13.486401,285.544006,25.596125,16.756477,11.735868,45.562408,13.547925,20.573755,1.45,130.036789,27.196987,69.464806,62.284081,45.705894,38.574615,27.27346,63.263805,76.149628,188.407227,43.279079,297.480133,99.454964,116.671082,4.918545,12.459122,61.620434,137.35527,12.005456,51.390793,114.261879,73.028023,23.936382,65.461967,9.008438,32.089081,42.336956,22.130079,11.432841,15.471676,10.931087,12.216438,16.46748,16.726404,13.15717,9.856389,78.265984,14.408626,11.513255,299.177338,17.443148,6.19133,1.631844,216.546341,106.43499,31.005627,61.296452,31.433407,20.099339,15.816511,67.122444,40.921932,17.24544,87.35733,14.594818,24.526608,25.142735,34.9832,203.005615,9.95,5075.105321
17/09/2019,141.324326,115.793022,69.77935,66.96302,37.198757,38.276558,17.319483,12.025258,25.496061,13.196577,29.685919,6.494646,80.052132,36.554272,117.31752,25.796179,47.848652,41.970459,18.178726,17.566412,118.988304,16.933754,59.895557,13.244974,281.433594,25.632162,16.876297,11.814281,46.209217,13.573553,20.726906,1.45,129.851486,26.332035,69.988075,63.799717,46.761894,38.876675,27.466421,64.037018,76.883842,189.852402,43.584553,297.109222,100.581413,118.137878,4.976725,12.840433,62.324718,138.560135,12.048861,50.924404,115.789719,73.81855,24.27446,66.095131,9.061274,31.858475,42.961693,22.349108,11.424523,15.582557,10.949284,12.382198,16.316141,16.488813,13.043747,9.836929,77.609726,14.379923,11.465202,294.428436,17.452772,6.20984,1.612417,219.592957,106.98024,31.729767,63.130325,31.73992,20.391979,16.018316,67.611572,41.754555,17.444365,89.094589,14.762963,24.739965,25.205887,35.025158,207.247971,9.84,5098.255282
18/09/2019,140.497955,115.122261,70.022385,67.028709,37.110195,38.276558,17.177315,12.033334,25.303967,13.18714,29.712053,6.471057,79.255676,36.276081,116.71666,25.804853,47.064548,41.433464,18.085184,17.645145,118.804138,16.968136,59.702091,13.161727,278.248322,25.632162,16.867079,11.727156,45.755608,13.624805,20.250431,1.5,131.241241,26.364674,68.156616,63.462914,46.446804,38.746056,27.135698,63.966732,76.346619,189.672867,43.404873,295.770233,100.608665,118.137878,4.947157,12.831567,62.208111,138.018448,12.083584,50.594719,113.276474,73.627167,24.100594,65.88121,9.061274,32.133427,42.563301,22.388224,11.283066,15.565496,10.921984,12.415348,16.363434,16.460297,13.024842,9.846659,77.904572,14.399057,11.378709,297.277802,17.40464,6.200585,1.62213,219.277771,106.171425,31.553141,62.723759,31.517702,20.420534,15.883786,67.415909,41.540218,17.184229,88.309731,14.628447,24.731075,25.422401,34.832157,207.538269,10.07,5080.932497
19/09/2019,141.434479,114.760414,69.869339,67.086166,37.065907,38.387085,17.210766,12.081791,25.330162,13.262656,29.74715,6.526096,79.227707,36.517181,116.855331,26.039043,47.381924,41.782036,17.968252,17.688885,118.646233,17.054092,59.798836,13.136752,274.861877,25.812351,16.959246,11.718298,45.612804,13.7538,20.165342,1.44,130.230499,26.380993,71.165443,63.673416,46.940731,38.909328,27.12722,64.098534,76.561501,189.179184,43.332989,292.051941,100.263466,118.274567,4.911869,12.787228,62.021545,138.186539,12.16171,50.482147,111.94754,74.00164,24.4097,65.787094,9.140526,32.834106,42.853043,22.309999,11.20818,15.633732,10.876477,12.448503,16.335056,16.50782,13.06265,9.807739,77.685814,14.341653,11.359488,300.127075,17.40464,6.182076,1.59299,219.207764,106.189598,31.579634,62.516144,31.556017,20.527596,15.934234,67.578957,41.531948,17.184229,89.041687,14.628447,24.704409,25.476528,34.748249,212.651581,9.78,5086.617414
20/09/2019,140.883606,114.831009,70.742378,66.790657,37.464462,38.344574,17.260944,12.025258,25.347626,13.234338,29.720827,6.541821,78.603355,36.702648,117.502419,25.987007,47.857986,41.565353,17.929277,17.732628,118.67276,17.028303,59.56139,13.078478,276.985443,25.857401,16.950031,11.700584,45.293598,13.910689,20.11429,1.46,130.584244,26.454428,73.389366,63.900776,47.451702,39.235905,27.059381,64.493927,76.257072,187.653244,43.045483,294.159912,99.927338,117.573051,4.875626,12.804962,62.548576,139.942505,12.005456,50.353485,113.032379,75.008507,24.467655,65.710106,9.122913,33.197739,42.436546,22.349108,11.174895,15.608141,10.885573,11.860058,16.306681,16.441292,13.138267,9.836929,78.085281,14.42776,11.253775,307.72525,17.500906,6.265367,1.47643,216.940277,105.398987,31.456007,62.464241,31.37977,20.39912,16.009912,67.701241,41.47401,17.360203,89.73835,14.687298,24.571062,25.350231,34.462948,211.237457,9.99,5099.330251
23/09/2019,140.975433,114.954582,70.9674,66.839905,37.437889,38.191536,17.235855,12.081791,25.44367,13.243775,29.720827,6.431744,78.854965,36.860287,117.086441,26.195179,48.091339,41.866821,18.085184,17.671394,118.990982,17.036903,59.508629,13.111777,276.744171,25.69523,16.830214,11.718298,45.318794,13.762518,19.88456,1.38,130.508438,26.429951,72.99691,64.027084,47.664604,39.293041,26.728661,64.493927,76.310806,188.891953,43.207199,294.168945,100.626839,117.655022,4.877533,12.787228,62.660522,139.32605,12.04018,50.538425,114.189568,74.79216,24.515949,65.710106,9.149333,32.807499,42.373177,22.35693,11.149932,15.565496,10.95839,12.282743,16.287764,16.422287,13.091007,9.982878,78.227943,14.341653,11.100007,302.976379,17.375761,6.145058,1.524997,214.882965,105.180862,31.199909,62.827553,31.624979,20.577559,16.035137,68.247421,41.581585,17.253084,89.800095,14.863848,24.55328,25.530659,34.504898,211.068909,10.23,5096.741171
24/09/2019,140.617325,114.310295,70.06736,66.019066,37.136757,37.443352,17.152225,11.904119,25.574646,13.111623,29.299627,6.518234,78.482216,36.61919,116.208237,25.761477,47.391262,41.405205,17.890301,17.671394,119.052856,17.045496,59.464661,12.81208,273.51059,25.659189,16.793343,11.771441,44.730793,13.849677,19.910084,1.68,129.708298,25.809797,73.258553,64.077599,47.664604,38.909328,26.635387,63.984303,76.525673,189.726685,43.171265,296.123138,100.290726,117.746155,4.893747,12.698549,63.793861,140.895187,12.083584,49.991631,115.319603,74.79216,24.728464,65.838432,9.043662,33.011486,41.920467,22.12645,11.100008,15.479215,10.894676,12.459412,16.174263,16.384268,12.892515,10.041257,77.267326,14.312951,11.13845,302.976379,17.443148,6.154313,1.554137,216.931519,105.726143,31.226395,62.680504,31.992802,20.627522,16.270578,67.823509,41.920868,17.184229,88.574287,14.863848,24.491049,25.395336,34.29512,210.862869,9.85,5088.621811
25/09/2019,140.957062,114.883965,70.481377,66.86454,37.508747,37.859951,17.302759,11.984879,25.792933,13.290976,29.501448,6.667627,79.311584,36.906647,116.272934,25.379833,47.428596,41.358105,17.937075,17.750126,118.849548,17.062691,59.403107,12.945277,275.722656,25.767307,16.83943,11.895446,45.352398,14.163452,20.224901,1.51,129.506165,26.152517,74.305092,64.102859,47.783829,38.909328,26.932182,64.265472,77.080795,190.956421,43.180252,298.73761,100.645004,118.338318,4.925222,12.796097,63.140907,140.605637,12.066222,50.940483,115.419067,75.357994,24.805742,65.752892,9.034856,32.931667,42.092499,22.150293,11.299708,15.487844,10.903775,12.493063,16.136425,16.536325,12.987035,10.158016,78.494247,14.446896,11.292216,307.72525,17.626047,6.20984,1.53471,215.364441,106.389542,31.040949,63.009216,32.092419,20.770271,16.413523,68.092514,42.475292,17.413757,90.382118,14.838627,24.748854,25.738153,34.655945,207.940964,10.08,5112.870781
26/09/2019,142.527115,117.019768,70.886406,67.554016,37.960449,38.234051,17.444925,12.202931,26.290632,13.385372,29.755926,6.738392,80.392548,37.157024,117.104904,25.917618,48.063343,41.923355,18.139755,18.178787,120.33461,17.34635,60.546314,13.145076,276.165009,26.046602,16.940817,12.08145,45.545597,14.302908,20.386564,1.507,131.072769,26.307558,76.921471,65.071167,48.158527,39.897179,27.050901,65.186485,77.680695,193.50563,43.530655,296.999359,101.544365,118.857643,4.972909,12.930789,63.718575,141.306168,12.153029,51.21389,116.196533,76.240067,24.969954,66.326118,9.140526,33.197739,42.373177,22.02313,11.399557,15.522356,10.894676,12.459412,15.985089,16.355759,12.920871,10.002337,78.998322,14.456463,11.234552,312.474091,17.635675,6.19133,1.56385,215.775909,107.216515,31.173414,63.779102,32.192032,21.077185,16.463976,68.58979,42.649063,17.459661,90.055817,14.94792,24.802189,25.882496,34.790199,209.737381,10.21,5154.669611
27/09/2019,141.492126,115.668594,70.229828,67.836014,37.862431,38.191536,17.48674,12.259465,26.118795,13.42313,29.369827,6.738392,79.935936,36.923859,116.240082,25.55969,47.848652,41.625355,18.15534,18.240026,120.714699,17.380733,60.748566,12.995229,278.344849,26.073895,16.867079,12.08145,45.512001,14.250614,20.292967,1.6,133.043655,26.364674,75.351646,64.944878,48.039307,39.578793,27.186581,64.3983,77.732964,193.695435,43.422832,297.2724,101.416245,118.739197,4.942389,12.876912,62.5098,139.184784,12.031497,51.51141,116.485847,75.782196,24.911997,65.823158,9.072041,33.286434,42.409389,21.983391,11.49941,15.522356,10.821864,12.181787,16.377539,16.462347,12.958817,10.125458,78.709869,14.397975,11.15767,334.724579,17.596939,6.145058,1.56385,214.497757,106.044197,30.952641,63.709892,31.893179,21.105734,16.371481,68.606293,42.682159,17.528526,89.68544,14.939512,24.704409,25.575768,34.219597,205.956451,10.15,5160.934606
30/09/2019,142.351532,115.259689,70.537727,67.802834,38.165401,38.208538,17.461653,12.235237,26.242163,13.470328,29.361053,6.651901,79.414085,36.895878,116.258667,25.672901,47.689968,41.644276,18.319046,18.26627,120.34346,17.440907,61.109131,12.887003,280.25119,26.001112,16.802559,12.001732,45.789204,14.076294,20.165342,1.55,131.098007,25.777161,74.828377,64.756538,48.030796,39.578793,27.186581,64.779106,77.741974,194.653687,43.557606,296.344147,101.5718,118.447655,4.972909,12.849975,62.594139,139.344345,12.222475,51.1978,117.353706,75.327721,25.008593,66.081093,9.116511,33.339649,42.318848,21.88007,11.449485,15.608636,10.826414,12.265916,16.549831,16.462347,13.034711,10.095909,78.661797,14.505203,11.148061,320.213379,17.577568,6.19133,1.554137,214.725357,106.162354,31.104149,63.861179,32.023457,20.970123,16.447161,68.011948,42.384281,17.566778,90.655502,14.922696,24.624401,25.440443,34.479733,207.978577,10.14,5149.930006
